icao24,origin_country,velocity,geo_altitude
a209c0,United States,67.66,15.24
75807f,Philippines,64.71,266.7
800af4,India,126.09,
ac3e80,United States,215.11,10782.3
a84dce,United States,1.8,
71be19,Republic of Korea,242.28,11155.68
800af1,India,64.78,670.56
7c7a3e,Australia,255.51,11719.56
a5e1db,United States,31.09,30.48
adae4d,United States,54.53,1844.04
a471e0,United States,232.36,10995.66
850dae,Japan,174.61,6568.44
aa4d77,United States,215.69,10591.8
a1b16c,United States,86.99,1173.48
a52a99,United States,236.71,8755.38
71c538,Republic of Korea,159.16,2583.18
7c7a3d,Australia,142.61,2766.06
ad4b54,United States,246.94,9822.18
71c530,Republic of Korea,1.8,
5113c3,Estonia,4.37,
71c536,Republic of Korea,243.37,7399.02
acf5f4,United States,74.72,464.82
4cac0d,Ireland,253.2,11803.38
ac2b61,United States,240.69,11018.52
adb52e,United States,44.54,1203.96
71be41,Republic of Korea,193.7,3825.24
a066a3,United States,0.06,
8514b4,Japan,69.72,365.76
a77d89,United States,221.76,6781.8
aaeb6a,United States,119.44,1783.08
343694,Spain,141.75,1714.5
8527e8,Japan,96.95,1219.2
a066a8,United States,8.75,
a6b463,United States,83.05,1089.66
71c528,Republic of Korea,196.02,10302.24
886292,Thailand,300.82,11871.96
867d00,Japan,1.03,
a41144,United States,67.85,594.36
7c2ad8,Australia,0.0,
a2ca5d,United States,232.02,10980.42
ac2b6c,United States,219.72,8145.78
7c7a47,Australia,238.3,12397.74
7c7a48,Australia,222.17,8084.82
a05fc9,United States,27.9,876.3
7c7a49,Australia,196.42,6781.8
a27a94,United States,3.6,
151ecf,Russian Federation,241.5,9989.82
c069da,Canada,57.11,53.34
a11f5a,United States,151.04,3063.24
a9b29e,United States,45.97,594.36
aa9ab6,United States,239.59,9052.56
a89d0a,United States,9.26,
aa542f,United States,240.25,8161.02
a6b414,United States,59.56,1051.56
acdbf4,United States,120.28,1920.24
4cac86,Ireland,147.6,2057.4
a5f4c6,United States,44.82,2019.3
acdbec,United States,234.11,10645.14
86d2cc,Japan,200.75,3421.38
ac2b80,United States,220.27,11315.7
ad6595,United States,8.23,
a3f133,United States,214.78,9098.28
4cac8c,Ireland,224.08,10759.44
a35f29,United States,160.55,4122.42
8682f4,Japan,0.0,
ada227,United States,267.45,9563.1
885b47,Thailand,227.26,11643.36
a053cb,United States,5.4,
a53d80,United States,239.93,10835.64
a5a764,United States,43.71,2247.9
a053e3,United States,89.29,563.88
a987bf,United States,209.31,9357.36
a11338,United States,92.77,5631.18
a747cb,United States,198.72,4724.4
49d034,Czech Republic,226.02,10934.7
39c427,France,194.64,10927.08
ace2f9,United States,43.63,342.9
39c429,France,254.53,10401.3
71be10,Republic of Korea,230.68,9951.72
ad526b,United States,162.52,4495.8
a71aad,United States,4.63,
ad526c,United States,256.86,11445.24
39c422,France,291.19,11635.74
a449a4,United States,195.79,8740.14
a449a2,United States,224.07,9989.82
a2d18a,United States,53.84,655.32
a449a1,United States,3.09,
a449a8,United States,207.12,9235.44
86d2ee,Japan,191.04,10934.7
c04ff7,Canada,220.45,11087.1
a066e3,United States,236.17,13411.2
a5ede3,United States,226.39,11536.68
c04fe4,Canada,54.26,7.62
a4c1d8,United States,6.43,
acdbef,United States,200.11,5516.88
c056c6,Canada,123.23,2324.1
a79768,United States,215.33,11224.26
a89d22,United States,101.0,1996.44
aaf29f,United States,251.58,11620.5
86228c,Japan,177.64,9646.92
0d0e9f,Mexico,234.02,12961.62
407dbf,United Kingdom,241.61,8900.16
a11317,United States,49.05,1226.82
a11f59,United States,249.51,10424.16
7c8170,Australia,33.85,1120.14
e49a2e,Brazil,133.46,2575.56
a2a915,United States,234.43,10020.3
a43ea7,United States,222.79,10302.24
a983f3,United States,172.67,4297.68
a8fc72,United States,206.18,9883.14
a14878,United States,59.22,403.86
acf486,United States,83.66,533.4
ace13e,United States,71.55,251.46
a0c5c6,United States,99.81,2080.26
a43ea2,United States,76.65,137.16
a2e09a,United States,228.06,11330.94
abba6c,United States,180.8,10317.48
801403,India,172.99,1409.7
71c599,Republic of Korea,76.07,624.84
a24e39,United States,221.6,10241.28
0c20a4,Panama,230.3,11407.14
a37517,United States,212.78,10858.5
a8fc73,United States,238.7,9738.36
a8a0c1,United States,215.85,10584.18
abba93,United States,256.7,9128.76
aced7a,United States,204.71,5295.9
a12226,United States,43.42,2286.0
a12227,United States,38.65,441.96
a78c8f,United States,200.26,9006.84
a8a0bc,United States,220.33,5814.06
71c587,Republic of Korea,195.24,5958.84
7c3fe8,Australia,0.0,320.04
a92384,United States,242.98,10317.48
a1f8d3,United States,260.8,12786.36
789203,China,287.71,11780.52
a05bde,United States,0.0,
ac916e,United States,39.13,2164.08
a38836,United States,0.77,
71c582,Republic of Korea,151.8,2377.44
a24e45,United States,48.64,388.62
71c581,Republic of Korea,211.78,10241.28
ad61de,United States,223.93,10248.9
a3c514,United States,214.42,10538.46
789206,China,7.2,
a2e098,United States,234.13,8877.3
a11b00,United States,233.48,9471.66
aa4a90,United States,227.32,11026.14
aaa19e,United States,212.49,10309.86
a6c39d,United States,87.75,2659.38
48c12c,Poland,0.0,
c00700,Canada,90.03,1158.24
acf492,United States,216.7,9677.4
a850dc,United States,243.89,11727.18
7c3fc3,Australia,113.21,7002.78
a0c5b5,United States,78.3,297.18
48c131,Poland,228.05,11338.56
a9e6df,United States,177.89,6858.0
a92361,United States,200.29,9189.72
ab1c04,United States,144.29,3406.14
a92362,United States,8.75,
a00228,United States,5.66,
a92365,United States,224.08,9928.86
78921a,China,277.74,11643.36
a5f0ae,United States,10.8,
800d52,India,131.63,4777.74
a48e53,United States,45.41,2613.66
7cf992,Australia,93.65,2766.06
a996e1,United States,259.66,8648.7
ac4f29,United States,200.2,11452.86
a062ec,United States,0.0,
a35b39,United States,188.01,10309.86
a5669f,United States,0.0,
a983b7,United States,0.0,
a1e5f1,United States,7.46,
a85ce8,United States,178.34,10302.24
48c122,Poland,226.33,9235.44
a80349,United States,61.91,251.46
a062ef,United States,253.35,10896.6
a3b0f3,United States,0.0,
7c7c77,Australia,0.0,
789234,China,108.56,1074.42
a2fee9,United States,221.17,12070.08
a36e73,United States,251.47,10393.68
a6c33f,United States,214.28,6004.56
ac06a1,United States,209.87,7597.14
a36228,United States,82.14,2644.14
a9cca5,United States,103.45,1706.88
a48e46,United States,212.53,11262.36
7c7c76,Australia,170.61,6454.14
a92f81,United States,86.06,2164.08
a17bfe,United States,153.84,1767.84
a35b27,United States,224.47,10264.14
a0b2db,United States,218.4,12816.84
a80329,United States,205.22,10652.76
a7e318,United States,191.89,10073.64
789248,China,97.12,960.12
789246,China,284.86,11742.42
a30bc9,United States,64.67,441.96
a80f75,United States,44.74,807.72
a7ef4b,United States,200.43,10309.86
3c4252,Germany,5.14,
aa779d,United States,89.51,1005.84
a2422c,United States,58.73,1623.06
a8b3c2,United States,89.04,2286.0
a23b55,United States,0.0,
86d538,Japan,148.91,2491.74
86e866,Japan,301.6,12390.12
acb92e,United States,138.08,7574.28
a12e80,United States,223.0,9913.62
10fa15,Russian Federation,0.0,
a6cf9c,United States,211.1,10058.4
a49510,United States,222.85,10767.06
71c579,Republic of Korea,71.66,152.4
800d2d,India,234.44,7772.4
71c577,Republic of Korea,3.34,
a9dfb7,United States,63.28,876.3
a66c99,United States,152.27,4030.98
a182ae,United States,246.9,9128.76
acffb4,United States,154.99,3162.3
71c570,Republic of Korea,261.9,10515.6
abf9d5,United States,213.9,11117.58
51009c,Belarus,0.0,
ad1fbe,United States,59.51,121.92
ab3655,United States,88.4,1432.56
ad8935,United States,223.2,9189.72
a67399,United States,201.2,4983.48
ab8fee,United States,245.84,11559.54
801428,India,88.5,-53.34
aa5130,United States,199.03,4655.82
ac9cb1,United States,47.34,274.32
801432,India,2.06,
0c20b4,Panama,272.19,11269.98
ad1fc8,United States,223.16,10081.26
71c562,Republic of Korea,62.67,1455.42
789265,China,276.43,10690.86
71c567,Republic of Korea,251.02,8214.36
aaacc3,United States,219.96,10287.0
7c46f5,Australia,61.74,2567.94
a205e5,United States,84.03,868.68
a7f660,United States,125.66,9250.68
ace19e,United States,57.77,891.54
a7f662,United States,41.06,1417.32
aaad49,United States,5.92,
a85e2b,United States,9.26,
a3be7c,United States,62.04,38.1
4691c2,Greece,252.84,11247.12
a6bba3,United States,121.92,1341.12
ad2736,United States,269.64,10683.24
aa76ef,United States,220.55,11887.2
710111,Saudi Arabia,266.67,9784.08
710110,Saudi Arabia,228.76,6713.22
aab431,United States,0.0,
a828e1,United States,238.78,11216.64
a12295,United States,53.62,297.18
a4cb55,United States,30.6,1706.88
ad87aa,United States,71.0,350.52
a4955d,United States,162.53,5029.2
a48e81,United States,0.0,
aa63c8,United States,98.82,1844.04
4d2124,Malta,196.66,11277.6
a6cec4,United States,213.0,7391.4
a445ec,United States,214.54,10553.7
a445ee,United States,180.68,3169.92
aac75f,United States,56.24,2804.16
801499,India,211.64,5288.28
a75864,United States,29.93,53.34
ac3aa8,United States,212.76,11925.3
a445f2,United States,226.16,10157.46
a6d5b2,United States,49.92,2316.48
a708ef,United States,257.79,12664.44
710104,Saudi Arabia,226.88,9555.48
710103,Saudi Arabia,210.74,6286.5
a3ab6e,United States,48.26,647.7
0c2188,Panama,233.17,10751.82
a7eeca,United States,44.24,1333.5
7c7af0,Australia,56.72,1661.16
010160,Egypt,169.57,6705.6
adbdb8,United States,68.13,762.0
abc107,United States,197.91,6499.86
600bbe,Azerbaijan,208.66,8907.78
010162,Egypt,111.87,1531.62
a1226e,United States,252.98,10355.58
010154,Egypt,263.54,10424.16
010153,Egypt,238.17,9464.04
801464,India,226.92,10713.72
a2ebd7,United States,42.82,1866.9
7c81e0,Australia,153.83,6035.04
a43eec,United States,9.77,
abd41a,United States,218.05,8717.28
aced2b,United States,237.27,12016.74
a43eea,United States,229.12,10165.08
a1d2dc,United States,263.87,10835.64
7c7aef,Australia,57.29,297.18
ab8469,United States,7.72,
a2ebbd,United States,248.89,10957.56
aa76cb,United States,241.86,9220.2
aced23,United States,10.29,
aced24,United States,214.41,7467.6
3444c4,Spain,233.9,11170.92
aaad78,United States,0.0,1866.9
a445d9,United States,155.81,4503.42
a23b6c,United States,9.77,
ac67fc,United States,246.81,9166.86
7c81d1,Australia,123.91,4488.18
c04e63,Canada,0.0,
ad0d3c,United States,234.4,12374.88
710120,Saudi Arabia,265.15,11696.7
aaad6d,United States,167.47,4625.34
c06878,Canada,47.74,815.34
add7dc,United States,226.03,11605.26
abe77a,United States,170.02,8122.92
4caaf1,Ireland,0.0,
aa6fcc,United States,54.69,1630.68
aa0300,United States,260.73,7635.24
4caada,Ireland,77.04,586.74
a79ea8,United States,239.61,10157.46
ac41ab,United States,198.08,11186.16
add7e6,United States,209.0,11109.96
aa1635,United States,2.57,
a4a8e5,United States,87.43,1752.6
aa6fca,United States,230.79,12740.64
ac078b,United States,81.8,861.06
ac4dfb,United States,269.89,10477.5
a55ed5,United States,123.98,2049.78
ac3adf,United States,203.47,5189.22
adbdc1,United States,224.21,10896.6
a8c802,United States,0.06,
a59b19,United States,166.4,4655.82
a3c549,United States,2.31,
a708b0,United States,253.34,10248.9
a3628b,United States,117.24,3512.82
a5fe17,United States,38.75,982.98
aaad8f,United States,228.15,10317.48
ac8a52,United States,67.19,754.38
a18403,United States,250.28,9593.58
adaac6,United States,144.33,1303.02
80148f,India,119.28,594.36
79a074,China,211.31,4442.46
a54bab,United States,212.43,11254.74
ad0d86,United States,129.29,2377.44
ac41ce,United States,214.65,11231.88
a24293,United States,42.1,396.24
a3627b,United States,83.99,2324.1
a4e538,United States,230.21,9601.2
a55ef3,United States,194.45,10523.22
a3d890,United States,179.05,8961.12
a708bf,United States,204.15,9601.2
a6e8ae,United States,226.46,11529.06
a9238a,United States,251.51,10279.38
80149a,India,124.07,3017.52
a54bba,United States,49.5,502.92
3c54a3,Germany,248.06,10424.16
acda41,United States,0.06,
aaa178,United States,10.29,
a36279,United States,0.0,
39d2ae,France,259.75,12085.32
a2b7c2,United States,85.88,1379.22
4d206e,Malta,286.72,10744.2
a1975a,United States,62.76,1889.76
adbe91,United States,237.05,10340.34
7c4753,Australia,71.83,
39d2ac,France,102.79,617.22
39d2ad,France,271.25,11094.72
4d206c,Malta,233.89,10767.06
ac3b8e,United States,53.39,548.64
a24dc1,United States,204.81,8404.86
a84b83,United States,57.29,1226.82
0c210e,Panama,234.18,9502.14
4081c0,United Kingdom,244.52,11689.08
adc571,United States,32.38,640.08
39d2b3,France,258.02,11018.52
a30d18,United States,179.47,4853.94
a04a49,United States,235.11,9403.08
a3271e,United States,231.52,11201.4
a1976b,United States,55.66,2910.84
a06461,United States,220.28,4023.36
a20761,United States,2.31,
a30d0d,United States,41.7,220.98
0d04df,Mexico,186.71,7056.12
8a023e,Indonesia,219.6,10690.86
4d204b,Malta,182.79,3429.0
aa0292,United States,138.77,1539.24
a922d6,United States,149.62,2910.84
a06435,United States,220.55,9875.52
8a0241,Indonesia,224.35,9151.62
aa027a,United States,125.87,5722.62
a96b65,United States,211.15,11506.2
a54d26,United States,49.52,906.78
a8ae7f,United States,231.76,11742.42
4d2068,Malta,174.86,4137.66
06a1e7,Qatar,282.79,10210.8
4d205c,Malta,260.22,8854.44
a97251,United States,220.07,10881.36
06a1e1,Qatar,5.4,
a8fbe8,United States,48.04,723.9
a9bb45,United States,230.46,10279.38
39d2a5,France,30.26,10927.08
39d2a7,France,272.26,11445.24
39d2a2,France,265.75,11666.22
a8c89c,United States,181.97,5730.24
a87898,United States,6.17,
8a021e,Indonesia,146.82,2773.68
c066fb,Canada,6.94,
0c2168,Panama,241.17,11803.38
7c4798,Australia,235.0,10195.56
a1c11a,United States,30.19,1348.74
c82a0c,New Zealand,83.07,2286.0
a35aae,United States,150.16,3329.94
4bb843,Turkey,208.19,11483.34
800bc4,India,236.39,12169.14
a60b77,United States,146.96,13578.84
a17140,United States,159.66,4678.68
c053e3,Canada,49.8,693.42
a1d44e,United States,250.92,12245.34
06a1ed,Qatar,199.98,3581.4
a7dbc1,United States,86.43,1310.64
a29d89,United States,2.57,
a9ce51,United States,58.3,1021.08
7c1a38,Australia,0.0,
a9854e,United States,249.84,12062.46
71145e,Saudi Arabia,276.14,11757.66
a28a2c,United States,1.29,
4bb856,Turkey,208.58,7482.84
a0faf3,United States,180.21,7147.56
aac71d,United States,246.95,8915.4
800bd4,India,138.53,1135.38
a1c10f,United States,285.16,12321.54
ab8411,United States,244.56,10591.8
a35ab8,United States,209.73,8458.2
a0516c,United States,78.06,3116.58
ab34a7,United States,64.01,144.78
4bb84b,Turkey,196.48,5455.92
4bb84c,Turkey,211.82,10081.26
a241c7,United States,30.15,30.48
a0fac3,United States,177.61,8679.18
7c7ab5,Australia,207.98,11597.64
a7a89d,United States,233.73,11224.26
7c7ab6,Australia,249.97,12504.42
c1e9e5,Canada,4.37,
7c7ab8,Australia,225.77,12230.1
3480ce,Spain,243.91,11308.08
7c1a29,Australia,206.82,8900.16
3480cc,Spain,231.02,11551.92
a9ce0f,United States,61.27,152.4
adb29c,United States,114.52,1173.48
c82a2d,New Zealand,69.96,2933.7
a24de8,United States,152.36,2225.04
7c7ab3,Australia,204.25,11330.94
a001cf,United States,112.43,1280.16
7c7aae,Australia,175.93,7993.38
a2b7cd,United States,240.44,10317.48
a98539,United States,287.07,10675.62
a0646b,United States,82.94,2621.28
a35aa4,United States,213.93,9654.54
7c7aa4,Australia,117.79,1554.48
7c7aa5,Australia,89.96,723.9
7c7aa6,Australia,258.06,11727.18
a001e7,United States,49.47,1394.46
7c7aa7,Australia,180.46,7482.84
a267f8,United States,52.39,2004.06
c1e9f8,Canada,1.8,
a8ae3e,United States,123.54,1135.38
407af3,United Kingdom,5.4,
a06484,United States,40.85,1958.34
4b18fe,Switzerland,276.91,
a17d89,United States,209.42,11346.18
7c7aa0,Australia,204.23,10774.68
7c7aa1,Australia,164.0,4191.0
7c4760,Australia,64.24,830.58
407af5,United Kingdom,240.37,10942.32
c053f6,Canada,175.34,2971.8
a6bbef,United States,230.86,8915.4
a254d7,United States,231.36,11460.48
a254d6,United States,242.36,10568.94
a6c2e4,United States,58.92,914.4
a4caba,United States,224.16,11490.96
aa01b3,United States,50.58,472.44
8515a2,Japan,0.0,
abf8e0,United States,212.72,11010.9
c01970,Canada,215.79,10393.68
a0291c,United States,75.97,1661.16
4cc52c,Iceland,230.72,7459.98
86e808,Japan,0.45,
acb82c,United States,0.0,
ad38bf,United States,227.78,7284.72
a494eb,United States,185.35,7261.86
a5b764,United States,178.79,5234.94
a2da60,United States,254.54,9806.94
aa5d60,United States,188.94,7155.18
c04cb8,Canada,140.47,6728.46
71bf41,Republic of Korea,236.6,8663.94
a8adb5,United States,39.08,1775.46
ad8836,United States,198.62,5562.6
a2da59,United States,222.57,7658.1
a1c14c,United States,0.06,
c066b6,Canada,221.73,9890.76
800bfb,India,243.96,11262.36
3c564f,Germany,238.41,7871.46
789286,China,3.86,
a67452,United States,157.84,3429.0
ab82b9,United States,2.83,
a31486,United States,63.11,259.08
789280,China,186.71,4236.72
4cc549,Iceland,215.66,11064.24
789285,China,110.15,1501.14
a494e9,United States,242.9,10187.94
c066dd,Canada,91.92,1097.28
c82a81,New Zealand,138.78,2849.88
ac3b32,United States,251.19,11605.26
800bcc,India,215.34,8382.0
78927f,China,183.97,3413.76
86e822,Japan,336.7,11948.16
4bb863,Turkey,208.8,10652.76
45ce57,Denmark,221.15,7094.22
ab355c,United States,251.62,9098.28
a91d07,United States,40.36,266.7
aa7757,United States,213.16,6515.1
abdee2,United States,68.76,419.1
45ce55,Denmark,236.24,9776.46
ac18fe,United States,0.0,
a5a455,United States,37.64,1287.78
4cc510,Iceland,211.85,8191.5
789293,China,168.06,9654.54
78928f,China,2.83,
a35ad3,United States,94.73,883.92
ad7528,United States,43.78,2971.8
c1e9b9,Canada,13.89,
a1d45a,United States,0.0,
4bb875,Turkey,253.82,10995.66
4bb873,Turkey,257.37,10995.66
a3144c,United States,36.44,434.34
a17170,United States,123.74,1714.5
a78116,United States,185.3,4282.44
a29d93,United States,169.65,9585.96
a1ba59,United States,73.58,411.48
a97da0,United States,183.33,8404.86
3cf3a4,Germany,12.86,
7c7b61,Australia,55.07,464.82
7c7b63,Australia,39.62,190.5
7c2bea,Australia,180.41,8084.82
a9d59f,United States,231.01,10546.08
adc532,United States,248.94,9982.2
ac4e85,United States,214.34,10492.74
a2b919,United States,236.42,11056.62
adc531,United States,216.38,10027.92
aa5d23,United States,219.26,10553.7
a339b4,United States,214.35,9906.0
4cc582,Iceland,237.6,11330.94
78929b,China,0.0,
a339b1,United States,246.86,10462.26
a3c4c1,United States,63.24,952.5
344649,Spain,184.38,9898.38
a6bd01,United States,231.01,12199.62
ac4237,United States,10.8,
ac5569,United States,64.03,236.22
abdeec,United States,208.31,5989.32
e94130,Bolivia,119.85,4762.5
ac3b51,United States,237.5,10248.9
ad8895,United States,12.35,
a00f60,United States,67.32,1051.56
504e86,Republic of Moldova,248.93,11673.84
8a028f,Indonesia,230.55,10698.48
c079a6,Canada,0.0,
c03a9e,Canada,53.54,998.22
